City,Latitude,Longitude,Country,AQI Value,AQI Category,CO AQI Value,Ozone AQI Value,NO2 AQI Value,PM2.5 AQI Value
rapar,32.23367,75.81866,India,170.0,Unhealthy,0.0,28.0,0.0,170.0
beri,32.17836,75.83124,India,176.0,Unhealthy,5.0,113.0,9.0,176.0
bari,32.08936,75.85355,India,195.0,Unhealthy,1.0,45.0,0.0,195.0
nangal,32.05242,75.85162,India,152.0,Unhealthy,3.0,143.0,1.0,152.0
dhaulpur,32.01025,75.83777,India,171.0,Unhealthy,4.0,50.0,7.0,171.0
thakurdwara,32.18189,75.89768,India,235.0,Very Unhealthy,4.0,203.0,3.0,235.0
khair,32.19376,75.91068,India,352.0,Hazardous,2.0,107.0,1.0,335.0
bari,32.2007,75.89625,India,195.0,Unhealthy,1.0,45.0,0.0,195.0
nakodar,32.20432,75.93187,India,142.0,Unhealthy for Sensitive Groups,2.0,142.0,1.0,139.0
nangal,32.15819,75.94308,India,152.0,Unhealthy,3.0,143.0,1.0,152.0
bari,32.03578,75.96951,India,195.0,Unhealthy,1.0,45.0,0.0,195.0
rajpura,32.05935,75.99724,India,143.0,Unhealthy for Sensitive Groups,2.0,143.0,1.0,138.0
tikri,32.15539,75.99582,India,500.0,Hazardous,3.0,47.0,9.0,500.0
mau,32.15696,75.99706,India,180.0,Unhealthy,1.0,47.0,0.0,180.0
barela,32.20494,75.99444,India,154.0,Unhealthy,1.0,39.0,0.0,154.0
nurpur,32.23618,75.89428,India,160.0,Unhealthy,5.0,30.0,11.0,160.0
rampura,24.4726,72.31858,India,257.0,Very Unhealthy,1.0,56.0,1.0,257.0
dongargaon,20.33646,75.68003,India,178.0,Unhealthy,1.0,39.0,0.0,178.0
pimpri,20.28311,75.6825,India,118.0,Unhealthy for Sensitive Groups,2.0,30.0,2.0,118.0
rampur,24.31896,72.43931,India,174.0,Unhealthy,4.0,174.0,1.0,162.0
rajpura,24.2995,72.49435,India,143.0,Unhealthy for Sensitive Groups,2.0,143.0,1.0,138.0
firozpur,24.27331,72.46229,India,165.0,Unhealthy,3.0,111.0,4.0,165.0
wadi,20.45492,75.80643,India,74.0,Moderate,0.0,24.0,0.0,74.0
jalgaon,20.41726,75.83667,India,102.0,Unhealthy for Sensitive Groups,1.0,39.0,0.0,102.0
kalyani,20.37332,75.81862,India,171.0,Unhealthy,5.0,119.0,5.0,171.0
malegaon,20.31696,75.8962,India,133.0,Unhealthy for Sensitive Groups,0.0,27.0,0.0,133.0
kolhapur,20.26017,75.90786,India,89.0,Moderate,2.0,23.0,4.0,89.0
wadi,20.27171,75.86214,India,74.0,Moderate,0.0,24.0,0.0,74.0
alapur,20.26425,75.76873,India,167.0,Unhealthy,3.0,164.0,3.0,167.0
rampur,20.27258,75.7644,India,174.0,Unhealthy,4.0,174.0,1.0,162.0
wadi,20.22734,75.96585,India,74.0,Moderate,0.0,24.0,0.0,74.0
wadi,20.17033,75.897,India,74.0,Moderate,0.0,24.0,0.0,74.0
belur,20.16842,75.77716,India,57.0,Moderate,1.0,13.0,3.0,57.0
akola,20.09631,75.98015,India,154.0,Unhealthy,1.0,31.0,3.0,154.0
rajur,20.05931,75.85149,India,150.0,Unhealthy,1.0,41.0,0.0,150.0
dongargaon,20.04153,75.76193,India,178.0,Unhealthy,1.0,39.0,0.0,178.0
samana,24.24385,72.45863,India,145.0,Unhealthy for Sensitive Groups,3.0,145.0,1.0,140.0
rajpur,24.24733,72.40827,India,136.0,Unhealthy for Sensitive Groups,2.0,25.0,4.0,136.0
ratanpur,24.15227,72.4752,India,188.0,Unhealthy,1.0,64.0,2.0,188.0
rampura,31.61356,74.74661,India,257.0,Very Unhealthy,1.0,56.0,1.0,257.0
dhariwal,31.66627,74.54478,India,148.0,Unhealthy for Sensitive Groups,3.0,148.0,1.0,115.0
nurpur,31.63466,74.67692,India,160.0,Unhealthy,5.0,30.0,11.0,160.0
umaria,22.41633,80.09643,India,163.0,Unhealthy,2.0,92.0,0.0,163.0
gorakhpur,22.27081,80.07958,India,296.0,Very Unhealthy,3.0,161.0,1.0,296.0
barkhera,22.25504,80.14103,India,500.0,Hazardous,2.0,88.0,1.0,494.0
kota,22.33798,80.15521,India,160.0,Unhealthy,1.0,42.0,1.0,160.0
alipur,22.43009,80.17257,India,174.0,Unhealthy,5.0,167.0,4.0,174.0
barkhera,22.44822,80.17569,India,500.0,Hazardous,2.0,88.0,1.0,494.0
mohgaon,22.47497,80.21536,India,174.0,Unhealthy,1.0,37.0,0.0,174.0
chikhli,22.23309,80.06033,India,102.0,Unhealthy for Sensitive Groups,1.0,37.0,0.0,102.0
amla,24.76835,72.69726,India,145.0,Unhealthy for Sensitive Groups,0.0,35.0,0.0,145.0
rampura,24.79118,72.52152,India,257.0,Very Unhealthy,1.0,56.0,1.0,257.0
mohgaon,22.00375,80.05183,India,174.0,Unhealthy,1.0,37.0,0.0,174.0
umaria,22.09859,80.15144,India,163.0,Unhealthy,2.0,92.0,0.0,163.0
mau,22.22608,80.13352,India,180.0,Unhealthy,1.0,47.0,0.0,180.0
ahmadpur,22.22324,80.24163,India,172.0,Unhealthy,2.0,39.0,2.0,172.0
mohgaon,22.20665,80.24521,India,174.0,Unhealthy,1.0,37.0,0.0,174.0
lakhna,31.24923,74.57238,India,202.0,Very Unhealthy,1.0,46.0,0.0,202.0
machhiwara,31.01799,74.54276,India,171.0,Unhealthy,6.0,20.0,23.0,171.0
chotila,24.47835,72.57742,India,157.0,Unhealthy,0.0,31.0,1.0,157.0
khapa,24.37781,72.66446,India,172.0,Unhealthy,1.0,35.0,0.0,172.0
jaspur,24.28851,72.61206,India,159.0,Unhealthy,5.0,20.0,12.0,159.0
kanpur,24.28504,72.69325,India,173.0,Unhealthy,4.0,161.0,1.0,173.0
malpura,24.24983,72.50955,India,186.0,Unhealthy,2.0,32.0,5.0,186.0
ratanpur,24.17803,72.74376,India,188.0,Unhealthy,1.0,64.0,2.0,188.0
thana,24.15107,72.74863,India,154.0,Unhealthy,2.0,25.0,2.0,154.0
ahmadpur,24.09279,72.58364,India,172.0,Unhealthy,2.0,39.0,2.0,172.0
palanpur,24.00759,72.74211,India,172.0,Unhealthy,0.0,30.0,0.0,172.0
vasai,24.05488,72.63175,India,158.0,Unhealthy,3.0,28.0,3.0,158.0
jaspur,24.04504,72.65606,India,159.0,Unhealthy,5.0,20.0,12.0,159.0
kolar,24.9518,72.89271,India,67.0,Moderate,0.0,28.0,0.0,67.0
madhogarh,22.90805,80.2549,India,172.0,Unhealthy,4.0,95.0,5.0,172.0
khamaria,22.86181,80.30123,India,155.0,Unhealthy,1.0,32.0,0.0,155.0
lalganj,22.8372,80.27698,India,204.0,Very Unhealthy,4.0,173.0,2.0,204.0
deori,22.83391,80.26048,India,172.0,Unhealthy,2.0,57.0,0.0,172.0
chatra,22.81696,80.32704,India,186.0,Unhealthy,2.0,87.0,0.0,186.0
pathri,22.92675,80.35942,India,94.0,Moderate,1.0,31.0,0.0,94.0
khapa,22.93712,80.39333,India,172.0,Unhealthy,1.0,35.0,0.0,172.0
khamaria,22.98681,80.48197,India,155.0,Unhealthy,1.0,32.0,0.0,155.0
chhapra,22.92638,80.4674,India,149.0,Unhealthy for Sensitive Groups,3.0,99.0,2.0,149.0
deori,22.77396,80.48384,India,172.0,Unhealthy,2.0,57.0,0.0,172.0
rampur,22.97617,80.41875,India,174.0,Unhealthy,4.0,174.0,1.0,162.0
bhanpuri,20.75297,81.38644,India,168.0,Unhealthy,1.0,65.0,0.0,168.0
nipani,20.75915,81.34567,India,68.0,Moderate,0.0,21.0,0.0,68.0
mundra,20.98501,81.38436,India,153.0,Unhealthy,0.0,26.0,0.0,153.0
kuchera,20.72352,81.4153,India,281.0,Very Unhealthy,1.0,40.0,0.0,281.0
bhatapara,20.51389,81.39243,India,180.0,Unhealthy,1.0,58.0,1.0,180.0
bhilai,20.51651,81.39015,India,160.0,Unhealthy,3.0,40.0,5.0,160.0
dhamtari,20.60894,81.45296,India,154.0,Unhealthy,2.0,49.0,1.0,154.0
chikhli,20.53775,81.41846,India,102.0,Unhealthy for Sensitive Groups,1.0,37.0,0.0,102.0
khapa,22.62117,80.30662,India,172.0,Unhealthy,1.0,35.0,0.0,172.0
khapa,22.60672,80.33527,India,172.0,Unhealthy,1.0,35.0,0.0,172.0
mohgaon,22.59831,80.33476,India,174.0,Unhealthy,1.0,37.0,0.0,174.0
kota,22.54885,80.28717,India,160.0,Unhealthy,1.0,42.0,1.0,160.0
rampura,22.61036,80.36364,India,257.0,Very Unhealthy,1.0,56.0,1.0,257.0
deori,22.64365,80.39973,India,172.0,Unhealthy,2.0,57.0,0.0,172.0
katangi,22.6506,80.39589,India,153.0,Unhealthy,1.0,38.0,0.0,153.0
pandaria,22.68242,80.35236,India,186.0,Unhealthy,1.0,42.0,0.0,186.0
lawar,22.72605,80.39623,India,158.0,Unhealthy,3.0,120.0,1.0,158.0
umaria,22.73614,80.38911,India,163.0,Unhealthy,2.0,92.0,0.0,163.0
narayangarh,22.68377,80.46612,India,190.0,Unhealthy,3.0,190.0,2.0,162.0
khamaria,22.6119,80.46071,India,155.0,Unhealthy,1.0,32.0,0.0,155.0
purwa,22.5826,80.37366,India,304.0,Hazardous,1.0,48.0,1.0,268.0
rampur,20.42205,81.25123,India,174.0,Unhealthy,4.0,174.0,1.0,162.0
dongargaon,20.30165,81.26702,India,178.0,Unhealthy,1.0,39.0,0.0,178.0
deori,20.30014,81.40467,India,172.0,Unhealthy,2.0,57.0,0.0,172.0
deori,20.29293,81.40873,India,172.0,Unhealthy,2.0,57.0,0.0,172.0
gobindpur,20.29251,81.47817,India,175.0,Unhealthy,1.0,51.0,1.0,175.0
rajpur,20.10681,81.37481,India,136.0,Unhealthy for Sensitive Groups,2.0,25.0,4.0,136.0
nipani,20.90309,81.52372,India,68.0,Moderate,0.0,21.0,0.0,68.0
rampur,20.90188,81.55827,India,174.0,Unhealthy,4.0,174.0,1.0,162.0
bhanpuri,20.76567,81.53592,India,168.0,Unhealthy,1.0,65.0,0.0,168.0
khamaria,20.81708,81.61017,India,155.0,Unhealthy,1.0,32.0,0.0,155.0
deori,20.86699,81.62075,India,172.0,Unhealthy,2.0,57.0,0.0,172.0
kumhari,20.95148,81.64142,India,160.0,Unhealthy,3.0,39.0,5.0,160.0
puri,20.77464,81.63524,India,139.0,Unhealthy for Sensitive Groups,2.0,54.0,0.0,139.0
umaria,22.73521,80.50149,India,163.0,Unhealthy,2.0,92.0,0.0,163.0
mohgaon,22.72274,80.51012,India,174.0,Unhealthy,1.0,37.0,0.0,174.0
indri,22.40048,80.34459,India,500.0,Hazardous,1.0,47.0,1.0,500.0
chandia,22.39671,80.3178,India,154.0,Unhealthy,1.0,42.0,0.0,154.0
umaria,22.25421,80.43751,India,163.0,Unhealthy,2.0,92.0,0.0,163.0
bargi,22.36325,80.40212,India,170.0,Unhealthy,1.0,37.0,0.0,170.0
baihar,22.41028,80.36693,India,152.0,Unhealthy,0.0,38.0,0.0,152.0
bagli,22.49842,80.45075,India,136.0,Unhealthy for Sensitive Groups,1.0,42.0,0.0,136.0
manikpur,22.43297,80.47437,India,185.0,Unhealthy,1.0,39.0,1.0,185.0
mohgaon,22.05435,80.42634,India,174.0,Unhealthy,1.0,37.0,0.0,174.0
jalgaon,22.12042,80.39478,India,102.0,Unhealthy for Sensitive Groups,1.0,39.0,0.0,102.0
chandia,22.23766,80.44074,India,154.0,Unhealthy,1.0,42.0,0.0,154.0
basi,22.06461,80.39671,India,235.0,Very Unhealthy,1.0,49.0,0.0,235.0
barghat,22.98255,80.5063,India,161.0,Unhealthy,2.0,48.0,2.0,161.0
seoni,22.95598,80.52433,India,173.0,Unhealthy,1.0,36.0,0.0,173.0
khapa,22.91916,80.53391,India,172.0,Unhealthy,1.0,35.0,0.0,172.0
mundi,22.89437,80.54091,India,140.0,Unhealthy for Sensitive Groups,0.0,34.0,0.0,140.0
gorakhpur,22.81377,80.51073,India,296.0,Very Unhealthy,3.0,161.0,1.0,296.0
khamaria,22.80243,80.55363,India,155.0,Unhealthy,1.0,32.0,0.0,155.0
umaria,22.78574,80.54196,India,163.0,Unhealthy,2.0,92.0,0.0,163.0
dongargaon,22.7632,80.52295,India,178.0,Unhealthy,1.0,39.0,0.0,178.0
bagli,22.88875,80.65596,India,136.0,Unhealthy for Sensitive Groups,1.0,42.0,0.0,136.0
pandaria,22.93598,80.6862,India,186.0,Unhealthy,1.0,42.0,0.0,186.0
umaria,22.90873,80.70697,India,163.0,Unhealthy,2.0,92.0,0.0,163.0
khamaria,22.89696,80.72916,India,155.0,Unhealthy,1.0,32.0,0.0,155.0
bagli,22.82214,80.69223,India,136.0,Unhealthy for Sensitive Groups,1.0,42.0,0.0,136.0
gorakhpur,22.75785,80.70923,India,296.0,Very Unhealthy,3.0,161.0,1.0,296.0
amarpur,22.82527,80.74768,India,181.0,Unhealthy,2.0,124.0,1.0,181.0
mohgaon,22.96756,80.63793,India,174.0,Unhealthy,1.0,37.0,0.0,174.0
barkhera,22.48754,80.56545,India,500.0,Hazardous,2.0,88.0,1.0,494.0
mohgaon,22.55738,80.55135,India,174.0,Unhealthy,1.0,37.0,0.0,174.0
ahmadpur,22.51633,80.52964,India,172.0,Unhealthy,2.0,39.0,2.0,172.0
chhatarpur,22.66548,80.6437,India,168.0,Unhealthy,3.0,74.0,3.0,168.0
katangi,22.6356,80.6186,India,153.0,Unhealthy,1.0,38.0,0.0,153.0
khamaria,22.68929,80.72604,India,155.0,Unhealthy,1.0,32.0,0.0,155.0
deori,22.53007,80.72121,India,172.0,Unhealthy,2.0,57.0,0.0,172.0
sihora,21.98715,80.03135,India,163.0,Unhealthy,4.0,39.0,5.0,163.0
ghoti,21.97307,80.0784,India,119.0,Unhealthy for Sensitive Groups,1.0,31.0,1.0,119.0
shahpur,22.43969,80.53736,India,155.0,Unhealthy,3.0,118.0,1.0,155.0
katangi,22.44632,80.5744,India,153.0,Unhealthy,1.0,38.0,0.0,153.0
khamaria,22.40406,80.53238,India,155.0,Unhealthy,1.0,32.0,0.0,155.0
indri,22.26846,80.52451,India,500.0,Hazardous,1.0,47.0,1.0,500.0
mohgaon,22.42221,80.62164,India,174.0,Unhealthy,1.0,37.0,0.0,174.0
manoharpur,22.29339,80.74318,India,177.0,Unhealthy,1.0,71.0,0.0,177.0
chandia,22.39351,80.69099,India,154.0,Unhealthy,1.0,42.0,0.0,154.0
mohgaon,22.21474,80.55217,India,174.0,Unhealthy,1.0,37.0,0.0,174.0
dharmabad,31.99672,74.92896,India,142.0,Unhealthy for Sensitive Groups,1.0,40.0,0.0,142.0
dhariwal,31.82303,74.79961,India,148.0,Unhealthy for Sensitive Groups,3.0,148.0,1.0,115.0
raipur,31.8165,74.75352,India,169.0,Unhealthy,1.0,30.0,2.0,169.0
rampura,31.78561,74.82463,India,257.0,Very Unhealthy,1.0,56.0,1.0,257.0
manikpur,22.05797,80.5294,India,185.0,Unhealthy,1.0,39.0,1.0,185.0
katangi,22.07432,80.57169,India,153.0,Unhealthy,1.0,38.0,0.0,153.0
kareli,22.17252,80.58965,India,169.0,Unhealthy,1.0,36.0,0.0,169.0
gorakhpur,22.16768,80.58145,India,296.0,Very Unhealthy,3.0,161.0,1.0,296.0
mohgaon,22.13947,80.61817,India,174.0,Unhealthy,1.0,37.0,0.0,174.0
deori,22.08531,80.73288,India,172.0,Unhealthy,2.0,57.0,0.0,172.0
sitapur,22.07014,80.6775,India,188.0,Unhealthy,4.0,188.0,1.0,185.0
malia,31.47189,74.94147,India,157.0,Unhealthy,0.0,29.0,0.0,157.0
jodhpur,31.43188,74.93121,India,500.0,Hazardous,0.0,34.0,0.0,378.0
nurpur,31.39448,74.81572,India,160.0,Unhealthy,5.0,30.0,11.0,160.0
kishangarh,31.34205,74.99618,India,409.0,Hazardous,1.0,44.0,0.0,356.0
lakhna,31.34381,74.77916,India,202.0,Very Unhealthy,1.0,46.0,0.0,202.0
dhariwal,31.26081,74.78233,India,148.0,Unhealthy for Sensitive Groups,3.0,148.0,1.0,115.0
umaria,22.85559,80.90177,India,163.0,Unhealthy,2.0,92.0,0.0,163.0
bargi,22.98093,80.96031,India,170.0,Unhealthy,1.0,37.0,0.0,170.0
dharampur,22.94266,80.96392,India,86.0,Moderate,1.0,21.0,1.0,86.0
lalpur,22.87549,80.92986,India,55.0,Moderate,0.0,21.0,1.0,55.0
mainpuri,22.85626,80.99391,India,434.0,Hazardous,1.0,53.0,1.0,362.0
patharia,22.87069,80.99089,India,184.0,Unhealthy,1.0,39.0,0.0,184.0
lalpur,22.87793,80.81024,India,55.0,Moderate,0.0,21.0,1.0,55.0
kudal,17.36644,76.05768,India,82.0,Moderate,0.0,22.0,0.0,82.0
alipur,31.21319,74.92799,India,174.0,Unhealthy,5.0,167.0,4.0,174.0
alipur,31.00979,74.90057,India,174.0,Unhealthy,5.0,167.0,4.0,174.0
hosur,17.36738,76.11896,India,59.0,Moderate,0.0,27.0,0.0,59.0
rampur,17.49948,76.24024,India,174.0,Unhealthy,4.0,174.0,1.0,162.0
madanpur,22.67667,80.80401,India,217.0,Very Unhealthy,4.0,99.0,4.0,217.0
patan,22.66814,80.77476,India,69.0,Moderate,0.0,22.0,0.0,69.0
umaria,22.62962,80.79071,India,163.0,Unhealthy,2.0,92.0,0.0,163.0
khamaria,22.55799,80.80985,India,155.0,Unhealthy,1.0,32.0,0.0,155.0
gorakhpur,22.52131,80.76017,India,296.0,Very Unhealthy,3.0,161.0,1.0,296.0
ahmadpur,22.73671,80.8654,India,172.0,Unhealthy,2.0,39.0,2.0,172.0
chhata,22.66975,80.91087,India,177.0,Unhealthy,5.0,41.0,13.0,177.0
chhata,22.65545,80.89855,India,177.0,Unhealthy,5.0,41.0,13.0,177.0
mohgaon,22.60098,80.85532,India,174.0,Unhealthy,1.0,37.0,0.0,174.0
kareli,22.58606,80.86752,India,169.0,Unhealthy,1.0,36.0,0.0,169.0
khamaria,22.57222,80.88664,India,155.0,Unhealthy,1.0,32.0,0.0,155.0
mohgaon,22.54428,80.84772,India,174.0,Unhealthy,1.0,37.0,0.0,174.0
pipri,22.50931,80.86358,India,199.0,Unhealthy,1.0,48.0,0.0,199.0
mainpuri,22.54332,80.89669,India,434.0,Hazardous,1.0,53.0,1.0,362.0
gorakhpur,22.72875,80.96814,India,296.0,Very Unhealthy,3.0,161.0,1.0,296.0
sarangarh,22.65761,80.97685,India,161.0,Unhealthy,1.0,52.0,0.0,161.0
khamaria,22.59678,80.97693,India,155.0,Unhealthy,1.0,32.0,0.0,155.0
shahpur,29.24481,76.81543,India,155.0,Unhealthy,3.0,118.0,1.0,155.0
mandi,29.24626,76.89565,India,136.0,Unhealthy for Sensitive Groups,3.0,32.0,6.0,136.0
sardhana,29.18447,76.91008,India,160.0,Unhealthy,3.0,124.0,1.0,160.0
ratangarh,29.01838,76.91995,India,500.0,Hazardous,0.0,37.0,0.0,471.0
shaikhpura,29.13369,76.96198,India,185.0,Unhealthy,1.0,91.0,1.0,185.0
barkhera,22.40024,80.76012,India,500.0,Hazardous,2.0,88.0,1.0,494.0
dharampuri,22.34471,80.76156,India,153.0,Unhealthy,0.0,36.0,0.0,153.0
khamaria,22.43221,80.86943,India,155.0,Unhealthy,1.0,32.0,0.0,155.0
kheri,22.39357,80.8555,India,255.0,Very Unhealthy,4.0,205.0,3.0,255.0
hatta,22.35631,80.8425,India,155.0,Unhealthy,1.0,43.0,0.0,155.0
thana,22.49438,80.94637,India,154.0,Unhealthy,2.0,25.0,2.0,154.0
lalpur,22.34596,80.95453,India,55.0,Moderate,0.0,21.0,1.0,55.0
khamaria,22.30298,80.91689,India,155.0,Unhealthy,1.0,32.0,0.0,155.0
indri,22.2885,80.95577,India,500.0,Hazardous,1.0,47.0,1.0,500.0
rampura,30.99126,74.71737,India,257.0,Very Unhealthy,1.0,56.0,1.0,257.0
machhiwara,30.9619,74.54536,India,171.0,Unhealthy,6.0,20.0,23.0,171.0
nurpur,30.87604,74.63785,India,160.0,Unhealthy,5.0,30.0,11.0,160.0
machhiwara,30.82424,74.52094,India,171.0,Unhealthy,6.0,20.0,23.0,171.0
karad,29.30224,76.81995,India,78.0,Moderate,0.0,24.0,0.0,78.0
rampura,29.25661,76.85701,India,257.0,Very Unhealthy,1.0,56.0,1.0,257.0
kalka,29.33172,76.84757,India,125.0,Unhealthy for Sensitive Groups,2.0,125.0,1.0,123.0
katangi,22.07686,80.764,India,153.0,Unhealthy,1.0,38.0,0.0,153.0
umaria,22.0204,80.89682,India,163.0,Unhealthy,2.0,92.0,0.0,163.0
shahpur,31.95278,75.17132,India,155.0,Unhealthy,3.0,118.0,1.0,155.0
nurpur,31.96913,75.04364,India,160.0,Unhealthy,5.0,30.0,11.0,160.0
jalalpur,31.76912,75.00884,India,167.0,Unhealthy,4.0,75.0,6.0,167.0
saidpur,31.85631,75.1402,India,174.0,Unhealthy,4.0,173.0,2.0,174.0
saidpur,31.8573,75.13162,India,174.0,Unhealthy,4.0,173.0,2.0,174.0
kolar,31.86801,75.0951,India,67.0,Moderate,0.0,28.0,0.0,67.0
nangal,31.9101,75.14355,India,152.0,Unhealthy,3.0,143.0,1.0,152.0
ahmadabad,31.84942,75.19766,India,158.0,Unhealthy,1.0,40.0,0.0,158.0
barghat,21.9243,80.03062,India,161.0,Unhealthy,2.0,48.0,2.0,161.0
mohgaon,21.9179,80.04042,India,174.0,Unhealthy,1.0,37.0,0.0,174.0
kamthi,21.8686,80.02764,India,152.0,Unhealthy,1.0,38.0,0.0,152.0
khamaria,21.86696,80.0454,India,155.0,Unhealthy,1.0,32.0,0.0,155.0
pathri,21.83162,80.06039,India,94.0,Moderate,1.0,31.0,0.0,94.0
tekari,21.81986,80.01322,India,376.0,Hazardous,1.0,68.0,1.0,296.0
khandwa,21.77379,80.02881,India,130.0,Unhealthy for Sensitive Groups,0.0,31.0,0.0,130.0
khapa,21.76004,80.017,India,172.0,Unhealthy,1.0,35.0,0.0,172.0
sikandra,21.75414,80.06341,India,242.0,Very Unhealthy,1.0,73.0,1.0,242.0
madanpur,21.76536,80.08832,India,217.0,Very Unhealthy,4.0,99.0,4.0,217.0
mohgaon,21.89562,80.1418,India,174.0,Unhealthy,1.0,37.0,0.0,174.0
mohgaon,21.9082,80.14738,India,174.0,Unhealthy,1.0,37.0,0.0,174.0
deori,21.92149,80.09874,India,172.0,Unhealthy,2.0,57.0,0.0,172.0
tekari,21.95753,80.14369,India,376.0,Hazardous,1.0,68.0,1.0,296.0
kumhari,21.88109,80.18622,India,160.0,Unhealthy,3.0,39.0,5.0,160.0
lalpur,31.39943,75.01435,India,55.0,Moderate,0.0,21.0,1.0,55.0
raipur,31.65777,75.04465,India,169.0,Unhealthy,1.0,30.0,2.0,169.0
raipur,31.59532,75.14443,India,169.0,Unhealthy,1.0,30.0,2.0,169.0
shahpur,31.61345,75.12134,India,155.0,Unhealthy,3.0,118.0,1.0,155.0
saidpur,31.67534,75.11267,India,174.0,Unhealthy,4.0,173.0,2.0,174.0
saidpur,31.63976,75.18572,India,174.0,Unhealthy,4.0,173.0,2.0,174.0
raya,31.54235,75.23568,India,469.0,Hazardous,1.0,38.0,1.0,382.0
nangal,31.65153,75.24434,India,152.0,Unhealthy,3.0,143.0,1.0,152.0
anupgarh,29.25585,76.35197,India,198.0,Unhealthy,1.0,80.0,0.0,198.0
hasanpur,29.45209,76.40241,India,500.0,Hazardous,1.0,55.0,1.0,500.0
manoharpur,29.3475,76.40053,India,177.0,Unhealthy,1.0,71.0,0.0,177.0
pathri,29.32833,76.38955,India,94.0,Moderate,1.0,31.0,0.0,94.0
kheri,29.36009,76.47253,India,255.0,Very Unhealthy,4.0,205.0,3.0,255.0
jalalpur,29.44928,77.5563,India,167.0,Unhealthy,4.0,75.0,6.0,167.0
mandi,29.43605,77.57656,India,136.0,Unhealthy for Sensitive Groups,3.0,32.0,6.0,136.0
sultanpur,29.3214,77.50755,India,181.0,Unhealthy,2.0,136.0,1.0,181.0
barwala,29.43263,77.60945,India,166.0,Unhealthy,4.0,126.0,5.0,166.0
miranpur,29.44215,77.65793,India,464.0,Hazardous,4.0,171.0,5.0,407.0
rampur,29.28107,77.65501,India,174.0,Unhealthy,4.0,174.0,1.0,162.0
bilaspur,29.45399,77.74752,India,111.0,Unhealthy for Sensitive Groups,2.0,110.0,0.0,111.0
khadki,21.90564,74.43218,India,84.0,Moderate,0.0,23.0,0.0,84.0
ratanpur,21.69561,74.37789,India,188.0,Unhealthy,1.0,64.0,2.0,188.0
chikhli,21.62974,74.44512,India,102.0,Unhealthy for Sensitive Groups,1.0,37.0,0.0,102.0
mahmudabad,31.2847,75.10521,India,394.0,Hazardous,2.0,132.0,3.0,350.0
hasanpur,31.49949,75.22031,India,500.0,Hazardous,1.0,55.0,1.0,500.0
jalalabad,31.45027,75.19336,India,500.0,Hazardous,1.0,48.0,1.0,500.0
mundi,31.36748,75.20829,India,140.0,Unhealthy for Sensitive Groups,0.0,34.0,0.0,140.0
shikarpur,31.26993,75.22456,India,163.0,Unhealthy,3.0,152.0,1.0,163.0
faridpur,31.28984,75.15331,India,157.0,Unhealthy,4.0,26.0,10.0,157.0
nurpur,31.27957,75.16632,India,160.0,Unhealthy,5.0,30.0,11.0,160.0
saidpur,31.31958,75.21365,India,174.0,Unhealthy,4.0,173.0,2.0,174.0
nangal,31.09163,75.04905,India,152.0,Unhealthy,3.0,143.0,1.0,152.0
allahabad,31.04285,75.11317,India,189.0,Unhealthy,1.0,83.0,0.0,189.0
nurpur,31.02023,75.0294,India,160.0,Unhealthy,5.0,30.0,11.0,160.0
machhiwara,31.01957,75.03215,India,171.0,Unhealthy,6.0,20.0,23.0,171.0
kheri,31.17545,75.24419,India,255.0,Very Unhealthy,4.0,205.0,3.0,255.0
shahjahanpur,31.16231,75.23501,India,172.0,Unhealthy,4.0,172.0,2.0,165.0
ghazipur,31.23041,75.20325,India,176.0,Unhealthy,4.0,93.0,5.0,176.0
sikandra,21.74523,80.05537,India,242.0,Very Unhealthy,1.0,73.0,1.0,242.0
mohgaon,21.66903,80.02773,India,174.0,Unhealthy,1.0,37.0,0.0,174.0
khapa,21.63888,80.01937,India,172.0,Unhealthy,1.0,35.0,0.0,172.0
chicholi,21.62583,80.03943,India,160.0,Unhealthy,2.0,87.0,0.0,160.0
katangi,21.63772,80.06262,India,153.0,Unhealthy,1.0,38.0,0.0,153.0
ghoti,21.56384,80.06097,India,119.0,Unhealthy for Sensitive Groups,1.0,31.0,1.0,119.0
dongargaon,21.7171,80.09797,India,178.0,Unhealthy,1.0,39.0,0.0,178.0
deori,21.56795,80.08966,India,172.0,Unhealthy,2.0,57.0,0.0,172.0
raipur,21.5439,80.12955,India,169.0,Unhealthy,1.0,30.0,2.0,169.0
sihora,21.73195,80.23525,India,163.0,Unhealthy,4.0,39.0,5.0,163.0
seoni,21.55663,80.18403,India,173.0,Unhealthy,1.0,36.0,0.0,173.0
deoria,26.16404,73.87841,India,165.0,Unhealthy,4.0,57.0,6.0,165.0
rampura,26.05763,73.88007,India,257.0,Very Unhealthy,1.0,56.0,1.0,257.0
deoli,25.45178,73.4686,India,150.0,Unhealthy,1.0,38.0,0.0,150.0
ghoti,21.35829,80.04963,India,119.0,Unhealthy for Sensitive Groups,1.0,31.0,1.0,119.0
dongargaon,21.47149,80.10265,India,178.0,Unhealthy,1.0,39.0,0.0,178.0
sonegaon,21.38155,80.1272,India,168.0,Unhealthy,1.0,29.0,0.0,168.0
pathri,21.333,80.15343,India,94.0,Moderate,1.0,31.0,0.0,94.0
katangi,21.48482,80.20348,India,153.0,Unhealthy,1.0,38.0,0.0,153.0
karanja,21.42288,80.19297,India,152.0,Unhealthy,1.0,30.0,0.0,152.0
